date,open,high,low,close,volume
2024-03-28,72.08,72.59,72.06,72.36,14006427
2024-03-27,70.89,71.69,70.58,71.59,13281277
2024-03-26,71.84,71.87,71.09,71.48,10881917
2024-03-25,71.94,72.49,71.36,71.46,12422139
2024-03-22,72.48,72.62,72.04,72.13,12771525
2024-03-21,74.3,74.74,73.77,73.83,11860655
2024-03-20,73.55,74.33,73.3,74.18,11123241
2024-03-19,73.08,73.74,72.85,73.42,8164247
2024-03-18,73.42,74.02,73.33,73.52,8542538
2024-03-15,73.58,74.13,73.39,73.42,10233671
2024-03-14,75.24,75.39,73.23,73.4,18923480
2024-03-13,75.94,77.45,75.94,76.39,15319792
2024-03-12,75.87,76.48,75.22,76.06,13314717
2024-03-11,74.63,76.06,74.55,74.86,13510363
2024-03-08,72.81,73.76,72.76,73.55,16430409
2024-03-07,72.6,72.76,71.76,72.54,12374675
2024-03-06,74.2,74.72,73.61,73.71,19785292
2024-03-05,71.25,72.71,71.04,72.07,15804478
2024-03-04,73.73,73.73,71.7,72.0,19550071
2024-03-01,74.48,75.09,74.37,74.62,11980147
2024-02-29,74.68,75.04,73.8,74.03,12549172
2024-02-28,76.02,76.18,74.45,74.59,16905340
2024-02-27,77.53,78.05,77.25,77.68,14490200
2024-02-26,75.62,76.57,75.34,76.51,13973149
2024-02-23,76.48,76.94,75.15,75.96,12301721
2024-02-22,75.1,76.38,75.0,76.12,14836613
2024-02-21,74.48,76.39,74.07,75.58,23533800
2024-02-20,73.46,73.67,72.18,73.14,14353321
2024-02-16,74.86,75.37,73.9,73.91,16393336
2024-02-15,73.22,74.14,73.08,73.82,12078127
2024-02-14,72.31,73.41,72.23,73.39,12817470
2024-02-13,71.96,73.03,71.42,71.6,13560582
2024-02-12,72.31,74.13,72.31,73.14,18151149
2024-02-09,70.8,72.08,70.0,72.02,18998382
2024-02-08,71.89,73.2,70.65,70.78,33070577
2024-02-07,74.56,76.17,73.15,73.64,53766279
2024-02-06,77.05,78.34,75.73,78.23,39361024
2024-02-05,72.17,75.15,71.86,74.63,27721028
2024-02-02,72.13,72.23,71.05,71.85,18824232
2024-02-01,73.16,73.47,72.12,72.46,14445829
2024-01-31,71.5,72.94,71.5,72.17,15743608
2024-01-30,72.46,73.07,72.08,72.32,17089647
2024-01-29,74.67,74.81,72.83,73.58,17537439
2024-01-26,73.1,74.72,72.92,74.01,19418234
2024-01-25,75.19,75.5,73.56,73.85,23268568
2024-01-24,75.29,75.62,74.22,75.2,36503319
2024-01-23,72.76,74.5,72.55,74.02,53017674
2024-01-22,67.28,68.74,66.63,68.63,27294183
2024-01-19,67.2,69.91,66.92,69.42,34547701
2024-01-18,68.6,69.08,68.0,68.05,19306968
2024-01-17,67.72,69.0,67.26,68.93,22684440
2024-01-16,70.13,70.53,69.3,69.46,27606901
2024-01-12,72.59,73.43,71.81,71.84,16147285
2024-01-11,72.55,73.13,71.53,72.38,18095272
2024-01-10,71.38,71.78,71.05,71.41,19540004
2024-01-09,71.25,72.12,70.96,72.02,21451778
2024-01-08,71.25,73.06,70.92,72.88,21999986
2024-01-05,74.0,74.0,72.86,73.01,21725165
2024-01-04,75.56,75.72,74.44,74.66,18454887
2024-01-03,74.33,76.69,74.07,76.59,24444642
2024-01-02,76.05,76.08,74.51,74.76,21739596
2023-12-29,77.06,77.64,76.82,77.51,14094635
2023-12-28,77.23,77.79,76.98,77.24,18937893
2023-12-27,76.28,76.45,75.41,76.11,14904479
2023-12-26,76.16,76.97,75.73,75.85,13121280
2023-12-22,74.5,75.68,74.44,75.28,20004348
2023-12-21,74.86,76.29,74.35,76.26,20812090
2023-12-20,74.58,75.3,73.33,73.35,27540228
2023-12-19,74.4,76.01,74.22,75.39,20939297
2023-12-18,74.05,74.23,73.21,73.84,17233510
2023-12-15,74.0,75.55,73.32,74.51,31327519
2023-12-14,71.47,73.24,71.42,72.51,25199289
2023-12-13,70.91,71.48,70.12,71.46,21721644
2023-12-12,71.38,71.96,70.93,71.39,14725908
2023-12-11,70.49,71.61,70.08,71.37,19719315
2023-12-08,72.02,72.44,71.83,72.14,16914758
2023-12-07,71.55,72.37,71.44,72.33,18966685
2023-12-06,72.36,72.95,71.49,71.49,30394488
2023-12-05,72.04,72.7,71.92,72.38,19128982
2023-12-04,72.67,73.58,72.48,73.03,21074948
2023-12-01,73.12,74.14,72.12,73.99,27946500
2023-11-30,74.7,74.94,74.01,74.88,17884200
2023-11-29,75.0,75.46,74.43,74.67,30969100
2023-11-28,76.56,76.84,75.26,76.74,23682200
2023-11-27,77.56,79.25,77.09,77.53,18248200
2023-11-24,78.27,79.07,78.21,78.49,12251700
2023-11-22,79.28,79.71,78.13,78.96,18958600
2023-11-21,77.85,79.28,77.6,78.94,20525500
2023-11-20,76.91,78.75,76.56,78.46,31506800
2023-11-17,77.02,78.47,76.75,77.6,35497300
2023-11-16,79.52,80.77,78.23,79.11,63008500
2023-11-15,86.96,87.83,85.89,87.07,28991000
2023-11-14,82.76,84.54,82.32,83.87,20897600
2023-11-13,82.75,83.32,82.08,82.26,11236900
2023-11-10,82.41,82.87,81.66,82.75,9779500
2023-11-09,84.58,84.69,82.47,82.73,10885100
2023-11-08,84.62,85.73,84.48,84.8,8154600
2023-11-07,84.86,85.66,84.11,85.41,8829400
2023-11-06,86.55,86.72,85.23,85.36,9786400
2023-11-03,84.94,86.08,84.5,85.31,15122600
2023-11-02,83.65,83.98,83.03,83.41,10606300
2023-11-01,81.71,82.49,81.21,82.48,9550000
2023-10-31,81.94,82.54,80.88,82.54,12094300
2023-10-30,83.63,84.24,83.01,83.14,8980500
2023-10-27,83.87,84.12,82.48,82.82,10795600
2023-10-26,81.26,83.09,81.2,82.51,13010400
2023-10-25,81.3,82.0,80.78,81.03,11390200
2023-10-24,80.45,83.32,80.44,82.87,17925800
2023-10-23,79.42,80.93,79.02,80.51,12715200
2023-10-20,80.23,80.86,79.78,79.94,14618600
2023-10-19,81.48,82.39,81.11,81.61,12624100
2023-10-18,82.96,83.73,82.76,83.01,9321600
2023-10-17,82.75,84.36,82.56,83.91,8270000
2023-10-16,83.7,84.96,82.63,84.31,10075300
2023-10-13,84.06,85.49,83.75,84.02,10325500
2023-10-12,87.58,87.67,84.2,84.51,16158100
2023-10-11,88.01,88.8,87.14,87.78,11111500
2023-10-10,85.67,87.74,85.57,87.17,13557800
2023-10-09,83.91,85.21,83.57,84.85,10880000
2023-10-06,84.25,86.51,84.0,86.06,13410200
2023-10-05,83.52,83.71,82.45,83.67,10334500
2023-10-04,84.28,84.54,83.65,84.08,8904700
2023-10-03,84.5,85.0,83.95,84.54,11448800
2023-10-02,86.75,87.11,85.89,86.53,8209800
2023-09-29,87.29,87.95,86.61,86.74,9647300
2023-09-28,84.89,85.89,84.31,85.54,10093600
2023-09-27,86.38,86.55,85.3,86.19,7233900
2023-09-26,86.46,87.07,85.7,85.91,9666600
2023-09-25,85.88,87.27,85.77,87.22,9897200
2023-09-22,87.36,88.88,87.11,88.3,22469600
2023-09-21,83.86,84.78,83.76,84.11,10622200
2023-09-20,86.97,87.5,85.65,85.74,9228200
2023-09-19,86.12,87.88,86.08,87.11,9247000
2023-09-18,86.15,87.17,85.39,87.02,9291600
2023-09-15,87.77,88.22,86.82,87.07,10130900
2023-09-14,88.55,88.6,87.44,88.0,8643100
2023-09-13,87.94,88.29,87.38,87.64,10634900
2023-09-12,88.19,89.96,88.18,88.3,10262500
2023-09-11,89.73,90.35,87.71,88.71,15773500
2023-09-08,89.6,90.3,88.73,90.05,10333300
